Freq.	I(D1)
1.31522483219180e+007	(-8.06167553556127e+001dB,1.63622644163900e+001°)
1.31825673855597e+007	(-8.06151696952728e+001dB,1.63266421677831e+001°)
1.32129563418614e+007	(-8.06135907452044e+001dB,1.62910888889703e+001°)
1.32434153519423e+007	(-8.06120184794478e+001dB,1.62556045011455e+001°)
1.32739445772930e+007	(-8.06104528721076e+001dB,1.62201889251968e+001°)
1.33045441797765e+007	(-8.06088938973651e+001dB,1.61848420818521e+001°)
1.33352143216288e+007	(-8.06073415294891e+001dB,1.61495638916338e+001°)
1.33659551654600e+007	(-8.06057957428350e+001dB,1.61143542744183e+001°)
1.33967668742549e+007	(-8.06042565118193e+001dB,1.60792131505072e+001°)
1.34276496113742e+007	(-8.06027238109600e+001dB,1.60441404390785e+001°)
1.34586035405550e+007	(-8.06011976148318e+001dB,1.60091360598475e+001°)
1.34896288259121e+007	(-8.05996778981078e+001dB,1.59741999318306e+001°)
1.35207256319383e+007	(-8.05981646355317e+001dB,1.59393319739146e+001°)
1.35518941235059e+007	(-8.05966578019333e+001dB,1.59045321046340e+001°)
1.35831344658670e+007	(-8.05951573722048e+001dB,1.58698002425589e+001°)
1.36144468246550e+007	(-8.05936633213377e+001dB,1.58351363057388e+001°)
1.36458313658847e+007	(-8.05921756243900e+001dB,1.58005402120121e+001°)
1.36772882559540e+007	(-8.05906942565071e+001dB,1.57660118792285e+001°)
1.37088176616440e+007	(-8.05892191929060e+001dB,1.57315512246565e+001°)
1.37404197501206e+007	(-8.05877504088829e+001dB,1.56971581656176e+001°)
1.37720946889349e+007	(-8.05862878798223e+001dB,1.56628326189389e+001°)
1.38038426460243e+007	(-8.05848315811733e+001dB,1.56285745015918e+001°)
1.38356637897132e+007	(-8.05833814884726e+001dB,1.55943837299222e+001°)
1.38675582887143e+007	(-8.05819375773365e+001dB,1.55602602203176e+001°)
1.38995263121289e+007	(-8.05804998234563e+001dB,1.55262038887590e+001°)
1.39315680294484e+007	(-8.05790682025882e+001dB,1.54922146513604e+001°)
1.39636836105547e+007	(-8.05776426905989e+001dB,1.54582924235160e+001°)
1.39958732257215e+007	(-8.05762232633988e+001dB,1.54244371208943e+001°)
1.40281370456149e+007	(-8.05748098970033e+001dB,1.53906486584902e+001°)
1.40604752412945e+007	(-8.05734025674795e+001dB,1.53569269516428e+001°)
1.40928879842141e+007	(-8.05720012510025e+001dB,1.53232719149562e+001°)
1.41253754462229e+007	(-8.05706059237955e+001dB,1.52896834631168e+001°)
1.41579377995661e+007	(-8.05692165621846e+001dB,1.52561615105575e+001°)
1.41905752168862e+007	(-8.05678331425459e+001dB,1.52227059716051e+001°)
1.42232878712235e+007	(-8.05664556413607e+001dB,1.51893167601443e+001°)
1.42560759360171e+007	(-8.05650840351653e+001dB,1.51559937902047e+001°)
1.42889395851063e+007	(-8.05637183005916e+001dB,1.51227369752886e+001°)
1.43218789927307e+007	(-8.05623584143345e+001dB,1.50895462289901e+001°)
1.43548943335318e+007	(-8.05610043531658e+001dB,1.50564214645835e+001°)
1.43879857825537e+007	(-8.05596560939447e+001dB,1.50233625951007e+001°)
1.44211535152439e+007	(-8.05583136135978e+001dB,1.49903695335718e+001°)
1.44543977074545e+007	(-8.05569768891341e+001dB,1.49574421927072e+001°)
1.44877185354428e+007	(-8.05556458976308e+001dB,1.49245804851180e+001°)
1.45211161758726e+007	(-8.05543206162516e+001dB,1.48917843231901e+001°)
1.45545908058148e+007	(-8.05530010222292e+001dB,1.48590536191738e+001°)
1.45881426027486e+007	(-8.05516870928700e+001dB,1.48263882850967e+001°)
1.46217717445623e+007	(-8.05503788055659e+001dB,1.47937882329352e+001°)
1.46554784095542e+007	(-8.05490761377742e+001dB,1.47612533743919e+001°)
1.46892627764338e+007	(-8.05477790670348e+001dB,1.47287836210454e+001°)
1.47231250243223e+007	(-8.05464875709590e+001dB,1.46963788843890e+001°)
1.47570653327540e+007	(-8.05452016272380e+001dB,1.46640390755966e+001°)
1.47910838816771e+007	(-8.05439212136319e+001dB,1.46317641058397e+001°)
1.48251808514546e+007	(-8.05426463079751e+001dB,1.45995538860459e+001°)
1.48593564228651e+007	(-8.05413768881945e+001dB,1.45674083270520e+001°)
1.48936107771042e+007	(-8.05401129322604e+001dB,1.45353273395461e+001°)
1.49279440957850e+007	(-8.05388544182476e+001dB,1.45033108339855e+001°)
1.49623565609393e+007	(-8.05376013242898e+001dB,1.44713587207918e+001°)
1.49968483550187e+007	(-8.05363536285983e+001dB,1.44394709101652e+001°)
1.50314196608952e+007	(-8.05351113094570e+001dB,1.44076473122568e+001°)
1.50660706618624e+007	(-8.05338743452277e+001dB,1.43758878369599e+001°)
1.51008015416364e+007	(-8.05326427143411e+001dB,1.43441923941677e+001°)
1.51356124843570e+007	(-8.05314163953096e+001dB,1.43125608935158e+001°)
1.51705036745883e+007	(-8.05301953667138e+001dB,1.42809932446017e+001°)
1.52054752973199e+007	(-8.05289796072055e+001dB,1.42494893568034e+001°)
1.52405275379678e+007	(-8.05277690955118e+001dB,1.42180491394973e+001°)
1.52756605823756e+007	(-8.05265638104372e+001dB,1.41866725018131e+001°)
1.53108746168152e+007	(-8.05253637308529e+001dB,1.41553593528901e+001°)
1.53461698279878e+007	(-8.05241688357096e+001dB,1.41241096015257e+001°)
1.53815464030252e+007	(-8.05229791040283e+001dB,1.40929231566802e+001°)
1.54170045294904e+007	(-8.05217945148945e+001dB,1.40617999269415e+001°)
1.54525443953790e+007	(-8.05206150474805e+001dB,1.40307398210194e+001°)
1.54881661891196e+007	(-8.05194406810230e+001dB,1.39997427473075e+001°)
1.55238700995756e+007	(-8.05182713948333e+001dB,1.39688086142332e+001°)
1.55596563160455e+007	(-8.05171071682889e+001dB,1.39379373299350e+001°)
1.55955250282643e+007	(-8.05159479808475e+001dB,1.39071288027118e+001°)
1.56314764264043e+007	(-8.05147938120330e+001dB,1.38763829405362e+001°)
1.56675107010763e+007	(-8.05136446414435e+001dB,1.38456996514026e+001°)
1.57036280433303e+007	(-8.05125004487478e+001dB,1.38150788431038e+001°)
1.57398286446569e+007	(-8.05113612136867e+001dB,1.37845204233830e+001°)
1.57761126969882e+007	(-8.05102269160736e+001dB,1.37540242999623e+001°)
1.58124803926985e+007	(-8.05090975357841e+001dB,1.37235903803095e+001°)
1.58489319246058e+007	(-8.05079730527794e+001dB,1.36932185719468e+001°)
1.58854674859725e+007	(-8.05068534470793e+001dB,1.36629087822221e+001°)
1.59220872705064e+007	(-8.05057386987798e+001dB,1.36326609183948e+001°)
1.59587914723620e+007	(-8.05046287880483e+001dB,1.36024748876865e+001°)
1.59955802861413e+007	(-8.05035236951139e+001dB,1.35723505972313e+001°)
1.60324539068950e+007	(-8.05024234002873e+001dB,1.35422879539837e+001°)
1.60694125301234e+007	(-8.05013278839385e+001dB,1.35122868649537e+001°)
1.61064563517773e+007	(-8.05002371265208e+001dB,1.34823472369070e+001°)
1.61435855682595e+007	(-8.04991511085435e+001dB,1.34524689768062e+001°)
1.61808003764252e+007	(-8.04980698105897e+001dB,1.34226519911961e+001°)
1.62181009735839e+007	(-8.04969932133195e+001dB,1.33928961867245e+001°)
1.62554875574994e+007	(-8.04959212974479e+001dB,1.33632014700117e+001°)
1.62929603263918e+007	(-8.04948540437702e+001dB,1.33335677474754e+001°)
1.63305194789379e+007	(-8.04937914331505e+001dB,1.33039949256139e+001°)
1.63681652142726e+007	(-8.04927334465112e+001dB,1.32744829107124e+001°)
1.64058977319899e+007	(-8.04916800648537e+001dB,1.32450316091170e+001°)
1.64437172321438e+007	(-8.04906312692464e+001dB,1.32156409269678e+001°)
1.64816239152496e+007	(-8.04895870408200e+001dB,1.31863107704645e+001°)
1.65196179822846e+007	(-8.04885473607761e+001dB,1.31570410456932e+001°)
1.65576996346897e+007	(-8.04875122103916e+001dB,1.31278316586909e+001°)
1.65958690743700e+007	(-8.04864815709973e+001dB,1.30986825154411e+001°)
1.66341265036961e+007	(-8.04854554240023e+001dB,1.30695935218162e+001°)
1.66724721255050e+007	(-8.04844337508784e+001dB,1.30405645837338e+001°)
1.67109061431015e+007	(-8.04834165331686e+001dB,1.30115956070449e+001°)
1.67494287602588e+007	(-8.04824037524771e+001dB,1.29826864974243e+001°)
1.67880401812200e+007	(-8.04813953904758e+001dB,1.29538371605911e+001°)
1.68267406106990e+007	(-8.04803914289108e+001dB,1.29250475022547e+001°)
1.68655302538818e+007	(-8.04793918495889e+001dB,1.28963174279997e+001°)
1.69044093164270e+007	(-8.04783966343812e+001dB,1.28676468434413e+001°)
1.69433780044676e+007	(-8.04774057652289e+001dB,1.28390356540484e+001°)
1.69824365246117e+007	(-8.04764192241382e+001dB,1.28104837653461e+001°)
1.70215850839438e+007	(-8.04754369931841e+001dB,1.27819910827362e+001°)
1.70608238900255e+007	(-8.04744590544982e+001dB,1.27535575116879e+001°)
1.71001531508971e+007	(-8.04734853902889e+001dB,1.27251829575239e+001°)
1.71395730750785e+007	(-8.04725159828237e+001dB,1.26968673256026e+001°)
1.71790838715701e+007	(-8.04715508144378e+001dB,1.26686105211762e+001°)
1.72186857498543e+007	(-8.04705898675282e+001dB,1.26404124495317e+001°)
1.72583789198962e+007	(-8.04696331245596e+001dB,1.26122730159655e+001°)
1.72981635921452e+007	(-8.04686805680609e+001dB,1.25841921255948e+001°)
1.73380399775356e+007	(-8.04677321806257e+001dB,1.25561696836877e+001°)
1.73780082874879e+007	(-8.04667879449138e+001dB,1.25282055952999e+001°)
1.74180687339103e+007	(-8.04658478436417e+001dB,1.25002997656211e+001°)
1.74582215291992e+007	(-8.04649118596021e+001dB,1.24724520997284e+001°)
1.74984668862407e+007	(-8.04639799756412e+001dB,1.24446625026718e+001°)
1.75388050184117e+007	(-8.04630521746710e+001dB,1.24169308795191e+001°)
1.75792361395810e+007	(-8.04621284396723e+001dB,1.23892571353275e+001°)
1.76197604641104e+007	(-8.04612087536856e+001dB,1.23616411751281e+001°)
1.76603782068557e+007	(-8.04602930998132e+001dB,1.23340829038955e+001°)
1.77010895831683e+007	(-8.04593814612208e+001dB,1.23065822266078e+001°)
1.77418948088957e+007	(-8.04584738211433e+001dB,1.22791390482529e+001°)
1.77827941003832e+007	(-8.04575701628664e+001dB,1.22517532737384e+001°)
1.78237876744749e+007	(-8.04566704697489e+001dB,1.22244248081024e+001°)
1.78648757485145e+007	(-8.04557747252062e+001dB,1.21971535562153e+001°)
1.79060585403469e+007	(-8.04548829127231e+001dB,1.21699394230068e+001°)
1.79473362683192e+007	(-8.04539950158372e+001dB,1.21427823133794e+001°)
1.79887091512818e+007	(-8.04531110181489e+001dB,1.21156821323406e+001°)
1.80301774085896e+007	(-8.04522309033312e+001dB,1.20886387846821e+001°)
1.80717412601032e+007	(-8.04513546551025e+001dB,1.20616521753311e+001°)
1.81134009261899e+007	(-8.04504822572579e+001dB,1.20347222092410e+001°)
1.81551566277252e+007	(-8.04496136936424e+001dB,1.20078487912908e+001°)
1.81970085860937e+007	(-8.04487489481666e+001dB,1.19810318263645e+001°)
1.82389570231902e+007	(-8.04478880048041e+001dB,1.19542712193456e+001°)
1.82810021614213e+007	(-8.04470308475854e+001dB,1.19275668751658e+001°)
1.83231442237059e+007	(-8.04461774606001e+001dB,1.19009186987447e+001°)
1.83653834334773e+007	(-8.04453278280025e+001dB,1.18743265949965e+001°)
1.84077200146833e+007	(-8.04444819340067e+001dB,1.18477904687889e+001°)
1.84501541917885e+007	(-8.04436397628837e+001dB,1.18213102251187e+001°)
1.84926861897745e+007	(-8.04428012989670e+001dB,1.17948857688444e+001°)
1.85353162341419e+007	(-8.04419665266481e+001dB,1.17685170049801e+001°)
1.85780445509107e+007	(-8.04411354303776e+001dB,1.17422038384530e+001°)
1.86208713666224e+007	(-8.04403079946692e+001dB,1.17159461742264e+001°)
1.86637969083404e+007	(-8.04394842040893e+001dB,1.16897439172536e+001°)
1.87068214036517e+007	(-8.04386640432700e+001dB,1.16635969725827e+001°)
1.87499450806678e+007	(-8.04378474968969e+001dB,1.16375052452180e+001°)
1.87931681680263e+007	(-8.04370345497172e+001dB,1.16114686401879e+001°)
1.88364908948916e+007	(-8.04362251865351e+001dB,1.15854870624767e+001°)
1.88799134909565e+007	(-8.04354193922142e+001dB,1.15595604172350e+001°)
1.89234361864434e+007	(-8.04346171516752e+001dB,1.15336886095048e+001°)
1.89670592121050e+007	(-8.04338184498979e+001dB,1.15078715444290e+001°)
1.90107827992266e+007	(-8.04330232719175e+001dB,1.14821091270946e+001°)
1.90546071796260e+007	(-8.04322316028288e+001dB,1.14564012626251e+001°)
1.90985325856559e+007	(-8.04314434277843e+001dB,1.14307478562971e+001°)
1.91425592502044e+007	(-8.04306587319918e+001dB,1.14051488132630e+001°)
1.91866874066964e+007	(-8.04298775007184e+001dB,1.13796040387347e+001°)
1.92309172890951e+007	(-8.04290997192876e+001dB,1.13541134379776e+001°)
1.92752491319028e+007	(-8.04283253730777e+001dB,1.13286769163056e+001°)
1.93196831701627e+007	(-8.04275544475239e+001dB,1.13032943790219e+001°)
1.93642196394595e+007	(-8.04267869281210e+001dB,1.12779657315100e+001°)
1.94088587759212e+007	(-8.04260228004187e+001dB,1.12526908790150e+001°)
1.94536008162200e+007	(-8.04252620500180e+001dB,1.12274697271170e+001°)
1.94984459975738e+007	(-8.04245046625828e+001dB,1.12023021811436e+001°)
1.95433945577473e+007	(-8.04237506238257e+001dB,1.11771881466589e+001°)
1.95884467350533e+007	(-8.04229999195259e+001dB,1.11521275291254e+001°)
1.96336027683538e+007	(-8.04222525355026e+001dB,1.11271202341653e+001°)
1.96788628970618e+007	(-8.04215084576420e+001dB,1.11021661672357e+001°)
1.97242273611418e+007	(-8.04207676718800e+001dB,1.10772652341116e+001°)
1.97696964011119e+007	(-8.04200301642115e+001dB,1.10524173404167e+001°)
1.98152702580443e+007	(-8.04192959206815e+001dB,1.10276223918202e+001°)
1.98609491735670e+007	(-8.04185649273933e+001dB,1.10028802941337e+001°)
1.99067333898651e+007	(-8.04178371704989e+001dB,1.09781909531178e+001°)
1.99526231496820e+007	(-8.04171126362131e+001dB,1.09535542746173e+001°)
1.99986186963206e+007	(-8.04163913107962e+001dB,1.09289701645668e+001°)
2.00447202736448e+007	(-8.04156731805668e+001dB,1.09044385288258e+001°)
2.00909281260805e+007	(-8.04149582318975e+001dB,1.08799592734091e+001°)
2.01372424986170e+007	(-8.04142464512140e+001dB,1.08555323043355e+001°)
2.01836636368087e+007	(-8.04135378249909e+001dB,1.08311575276788e+001°)
2.02301917867758e+007	(-8.04128323397628e+001dB,1.08068348495205e+001°)
2.02768271952059e+007	(-8.04121299821139e+001dB,1.07825641761136e+001°)
2.03235701093553e+007	(-8.04114307386793e+001dB,1.07583454136429e+001°)
2.03704207770503e+007	(-8.04107345961500e+001dB,1.07341784683494e+001°)
2.04173794466883e+007	(-8.04100415412696e+001dB,1.07100632465826e+001°)
2.04644463672398e+007	(-8.04093515608326e+001dB,1.06859996547372e+001°)
2.05116217882487e+007	(-8.04086646416836e+001dB,1.06619875992200e+001°)
2.05589059598344e+007	(-8.04079807707223e+001dB,1.06380269865733e+001°)
2.06062991326930e+007	(-8.04072999348993e+001dB,1.06141177232889e+001°)
2.06538015580983e+007	(-8.04066221212192e+001dB,1.05902597160180e+001°)
2.07014134879034e+007	(-8.04059473167330e+001dB,1.05664528713215e+001°)
2.07491351745420e+007	(-8.04052755085449e+001dB,1.05426970960644e+001°)
2.07969668710299e+007	(-8.04046066838141e+001dB,1.05189922968780e+001°)
2.08449088309658e+007	(-8.04039408297454e+001dB,1.04953383807142e+001°)
2.08929613085333e+007	(-8.04032779335955e+001dB,1.04717352544329e+001°)
2.09411245585018e+007	(-8.04026179826771e+001dB,1.04481828249837e+001°)
2.09893988362281e+007	(-8.04019609643469e+001dB,1.04246809993604e+001°)
2.10377843976576e+007	(-8.04013068660132e+001dB,1.04012296847262e+001°)
2.10862814993257e+007	(-8.04006556751390e+001dB,1.03778287881481e+001°)
2.11348903983593e+007	(-8.04000073792306e+001dB,1.03544782169085e+001°)
2.11836113524778e+007	(-8.03993619658474e+001dB,1.03311778782171e+001°)
2.12324446199950e+007	(-8.03987194225995e+001dB,1.03079276795040e+001°)
2.12813904598199e+007	(-8.03980797371427e+001dB,1.02847275281438e+001°)
2.13304491314585e+007	(-8.03974428971890e+001dB,1.02615773315846e+001°)
2.13796208950150e+007	(-8.03968088904936e+001dB,1.02384769974208e+001°)
2.14289060111933e+007	(-8.03961777048614e+001dB,1.02154264332197e+001°)
2.14783047412980e+007	(-8.03955493281486e+001dB,1.01924255467000e+001°)
2.15278173472364e+007	(-8.03949237482561e+001dB,1.01694742456627e+001°)
2.15774440915193e+007	(-8.03943009531384e+001dB,1.01465724378506e+001°)
2.16271852372628e+007	(-8.03936809307953e+001dB,1.01237200312649e+001°)
2.16770410481895e+007	(-8.03930636692740e+001dB,1.01009169337770e+001°)
2.17270117886300e+007	(-8.03924491566726e+001dB,1.00781630534899e+001°)
2.17770977235241e+007	(-8.03918373811351e+001dB,1.00554582985208e+001°)
2.18272991184225e+007	(-8.03912283308536e+001dB,1.00328025770316e+001°)
2.18776162394880e+007	(-8.03906219940656e+001dB,1.00101957973437e+001°)
2.19280493534970e+007	(-8.03900183590608e+001dB,9.98763786779460e+000°)
2.19785987278407e+007	(-8.03894174141701e+001dB,9.96512869678246e+000°)
2.20292646305270e+007	(-8.03888191477799e+001dB,9.94266819278193e+000°)
2.20800473301814e+007	(-8.03882235483131e+001dB,9.92025626446790e+000°)
2.21309470960488e+007	(-8.03876306042478e+001dB,9.89789282037903e+000°)
2.21819641979946e+007	(-8.03870403041026e+001dB,9.87557776937428e+000°)
2.22330989065064e+007	(-8.03864526364470e+001dB,9.85331102013828e+000°)
2.22843514926954e+007	(-8.03858675898969e+001dB,9.83109248164912e+000°)
2.23357222282977e+007	(-8.03852851531091e+001dB,9.80892206287383e+000°)
2.23872113856757e+007	(-8.03847053147915e+001dB,9.78679967286687e+000°)
2.24388192378200e+007	(-8.03841280636957e+001dB,9.76472522073013e+000°)
2.24905460583501e+007	(-8.03835533886194e+001dB,9.74269861576294e+000°)
2.25423921215166e+007	(-8.03829812784047e+001dB,9.72071976722022e+000°)
2.25943577022020e+007	(-8.03824117219395e+001dB,9.69878858446118e+000°)
2.26464430759228e+007	(-8.03818447081612e+001dB,9.67690497704031e+000°)
2.26986485188304e+007	(-8.03812802260431e+001dB,9.65506885445332e+000°)
2.27509743077129e+007	(-8.03807182646096e+001dB,9.63328012638964e+000°)
2.28034207199964e+007	(-8.03801588129321e+001dB,9.61153870254834e+000°)
2.28559880337465e+007	(-8.03796018601190e+001dB,9.58984449274336e+000°)
2.29086765276699e+007	(-8.03790473953278e+001dB,9.56819740691581e+000°)
2.29614864811157e+007	(-8.03784954077623e+001dB,9.54659735501027e+000°)
2.30144181740772e+007	(-8.03779458866641e+001dB,9.52504424717134e+000°)
2.30674718871928e+007	(-8.03773988213254e+001dB,9.50353799351860e+000°)
2.31206479017480e+007	(-8.03768542010755e+001dB,9.48207850427882e+000°)
2.31739464996768e+007	(-8.03763120152934e+001dB,9.46066568988663e+000°)
2.32273679635631e+007	(-8.03757722533975e+001dB,9.43929946073460e+000°)
2.32809125766421e+007	(-8.03752349048531e+001dB,9.41797972735738e+000°)
2.33345806228020e+007	(-8.03746999591633e+001dB,9.39670640039099e+000°)
2.33883723865855e+007	(-8.03741674058786e+001dB,9.37547939055143e+000°)
2.34422881531912e+007	(-8.03736372345913e+001dB,9.35429860859764e+000°)
2.34963282084750e+007	(-8.03731094349351e+001dB,9.33316396550716e+000°)
2.35504928389520e+007	(-8.03725839965900e+001dB,9.31207537218370e+000°)
2.36047823317977e+007	(-8.03720609092724e+001dB,9.29103273974056e+000°)
2.36591969748494e+007	(-8.03715401627449e+001dB,9.27003597942129e+000°)
2.37137370566084e+007	(-8.03710217468125e+001dB,9.24908500244578e+000°)
2.37684028662406e+007	(-8.03705056513196e+001dB,9.22817972021230e+000°)
2.38231946935787e+007	(-8.03699918661542e+001dB,9.20732004412358e+000°)
2.38781128291236e+007	(-8.03694803812466e+001dB,9.18650588582007e+000°)
2.39331575640456e+007	(-8.03689711865660e+001dB,9.16573715693777e+000°)
2.39883291901866e+007	(-8.03684642721259e+001dB,9.14501376917259e+000°)
2.40436280000611e+007	(-8.03679596279789e+001dB,9.12433563444955e+000°)
2.40990542868577e+007	(-8.03674572442169e+001dB,9.10370266471537e+000°)
2.41546083444411e+007	(-8.03669571109796e+001dB,9.08311477197506e+000°)
2.42102904673534e+007	(-8.03664592184379e+001dB,9.06257186845023e+000°)
2.42661009508158e+007	(-8.03659635568120e+001dB,9.04207386630132e+000°)
2.43220400907298e+007	(-8.03654701163567e+001dB,9.02162067793534e+000°)
2.43781081836791e+007	(-8.03649788873698e+001dB,9.00121221574770e+000°)
2.44343055269313e+007	(-8.03644898601888e+001dB,8.98084839235327e+000°)
2.44906324184390e+007	(-8.03640030251906e+001dB,8.96052912034843e+000°)
2.45470891568418e+007	(-8.03635183727911e+001dB,8.94025431248619e+000°)
2.46036760414678e+007	(-8.03630358934491e+001dB,8.92002388170868e+000°)
2.46603933723349e+007	(-8.03625555776600e+001dB,8.89983774081375e+000°)
2.47172414501528e+007	(-8.03620774159597e+001dB,8.87969580296030e+000°)
2.47742205763243e+007	(-8.03616013989242e+001dB,8.85959798128176e+000°)
2.48313310529471e+007	(-8.03611275171660e+001dB,8.83954418905889e+000°)
2.48885731828153e+007	(-8.03606557613389e+001dB,8.81953433960417e+000°)
2.49459472694209e+007	(-8.03601861221362e+001dB,8.79956834640744e+000°)
2.50034536169557e+007	(-8.03597185902873e+001dB,8.77964612307067e+000°)
2.50610925303125e+007	(-8.03592531565614e+001dB,8.75976758328171e+000°)
2.51188643150871e+007	(-8.03587898117665e+001dB,8.73993264075246e+000°)
2.51767692775799e+007	(-8.03583285467491e+001dB,8.72014120942385e+000°)
2.52348077247970e+007	(-8.03578693523924e+001dB,8.70039320328538e+000°)
2.52929799644527e+007	(-8.03574122196189e+001dB,8.68068853643589e+000°)
2.53512863049703e+007	(-8.03569571393893e+001dB,8.66102712305065e+000°)
2.54097270554843e+007	(-8.03565041026998e+001dB,8.64140887749650e+000°)
2.54683025258416e+007	(-8.03560531005868e+001dB,8.62183371412759e+000°)
2.55270130266036e+007	(-8.03556041241216e+001dB,8.60230154751534e+000°)
2.55858588690476e+007	(-8.03551571644162e+001dB,8.58281229227573e+000°)
2.56448403651683e+007	(-8.03547122126160e+001dB,8.56336586314913e+000°)
2.57039578276798e+007	(-8.03542692599050e+001dB,8.54396217503380e+000°)
2.57632115700168e+007	(-8.03538282975059e+001dB,8.52460114277789e+000°)
2.58226019063370e+007	(-8.03533893166738e+001dB,8.50528268155581e+000°)
2.58821291515220e+007	(-8.03529523087062e+001dB,8.48600670646321e+000°)
2.59417936211792e+007	(-8.03525172649306e+001dB,8.46677313288738e+000°)
2.60015956316437e+007	(-8.03520841767167e+001dB,8.44758187610502e+000°)
2.60615354999799e+007	(-8.03516530354660e+001dB,8.42843285174238e+000°)
2.61216135439830e+007	(-8.03512238326193e+001dB,8.40932597528004e+000°)
2.61818300821808e+007	(-8.03507965596510e+001dB,8.39026116251793e+000°)
2.62421854338353e+007	(-8.03503712080733e+001dB,8.37123832931298e+000°)
2.63026799189447e+007	(-8.03499477694305e+001dB,8.35225739160136e+000°)
2.63633138582447e+007	(-8.03495262353060e+001dB,8.33331826540432e+000°)
2.64240875732103e+007	(-8.03491065973185e+001dB,8.31442086694118e+000°)
2.64850013860578e+007	(-8.03486888471203e+001dB,8.29556511244932e+000°)
2.65460556197462e+007	(-8.03482729763980e+001dB,8.27675091836083e+000°)
2.66072505979789e+007	(-8.03478589768750e+001dB,8.25797820115607e+000°)
2.66685866452056e+007	(-8.03474468403111e+001dB,8.23924687745057e+000°)
2.67300640866239e+007	(-8.03470365584954e+001dB,8.22055686401646e+000°)
2.67916832481810e+007	(-8.03466281232580e+001dB,8.20190807764495e+000°)
2.68534444565758e+007	(-8.03462215264592e+001dB,8.18330043534133e+000°)
2.69153480392598e+007	(-8.03458167599945e+001dB,8.16473385415182e+000°)
2.69773943244399e+007	(-8.03454138157947e+001dB,8.14620825127991e+000°)
2.70395836410791e+007	(-8.03450126858232e+001dB,8.12772354402390e+000°)
2.71019163188990e+007	(-8.03446133620784e+001dB,8.10927964977837e+000°)
2.71643926883814e+007	(-8.03442158365910e+001dB,8.09087648611808e+000°)
2.72270130807697e+007	(-8.03438201014283e+001dB,8.07251397062478e+000°)
2.72897778280709e+007	(-8.03434261486880e+001dB,8.05419202108602e+000°)
2.73526872630576e+007	(-8.03430339705034e+001dB,8.03591055538120e+000°)
2.74157417192693e+007	(-8.03426435590406e+001dB,8.01766949147794e+000°)
2.74789415310144e+007	(-8.03422549064964e+001dB,7.99946874751705e+000°)
2.75422870333721e+007	(-8.03418680051041e+001dB,7.98130824169909e+000°)
2.76057785621939e+007	(-8.03414828471289e+001dB,7.96318789233800e+000°)
2.76694164541055e+007	(-8.03410994248661e+001dB,7.94510761794650e+000°)
2.77332010465088e+007	(-8.03407177306495e+001dB,7.92706733703674e+000°)
2.77971326775832e+007	(-8.03403377568394e+001dB,7.90906696828469e+000°)
2.78612116862880e+007	(-8.03399594958309e+001dB,7.89110643056602e+000°)
2.79254384123637e+007	(-8.03395829400533e+001dB,7.87318564271930e+000°)
2.79898131963339e+007	(-8.03392080819642e+001dB,7.85530452383339e+000°)
2.80543363795074e+007	(-8.03388349140546e+001dB,7.83746299307487e+000°)
2.81190083039796e+007	(-8.03384634288511e+001dB,7.81966096962981e+000°)
2.81838293126347e+007	(-8.03380936189058e+001dB,7.80189837295839e+000°)
2.82487997491472e+007	(-8.03377254768081e+001dB,7.78417512253976e+000°)
2.83139199579839e+007	(-8.03373589951738e+001dB,7.76649113800832e+000°)
2.83791902844057e+007	(-8.03369941666549e+001dB,7.74884633910243e+000°)
2.84446110744693e+007	(-8.03366309839306e+001dB,7.73124064568493e+000°)
2.85101826750292e+007	(-8.03362694397161e+001dB,7.71367397772061e+000°)
2.85759054337395e+007	(-8.03359095267521e+001dB,7.69614625532414e+000°)
2.86417796990558e+007	(-8.03355512378131e+001dB,7.67865739870825e+000°)
2.87078058202369e+007	(-8.03351945657059e+001dB,7.66120732818085e+000°)
2.87739841473467e+007	(-8.03348395032640e+001dB,7.64379596425691e+000°)
2.88403150312560e+007	(-8.03344860433554e+001dB,7.62642322742930e+000°)
2.89067988236447e+007	(-8.03341341788757e+001dB,7.60908903845523e+000°)
2.89734358770031e+007	(-8.03337839027523e+001dB,7.59179331809479e+000°)
2.90402265446344e+007	(-8.03334352079426e+001dB,7.57453598731382e+000°)
2.91071711806559e+007	(-8.03330880874337e+001dB,7.55731696713589e+000°)
2.91742701400015e+007	(-8.03327425342427e+001dB,7.54013617875914e+000°)
2.92415237784232e+007	(-8.03323985414175e+001dB,7.52299354346787e+000°)
2.93089324524930e+007	(-8.03320561020335e+001dB,7.50588898265760e+000°)
2.93764965196051e+007	(-8.03317152091993e+001dB,7.48882241786920e+000°)
2.94442163379773e+007	(-8.03313758560481e+001dB,7.47179377075059e+000°)
2.95120922666536e+007	(-8.03310380357476e+001dB,7.45480296303508e+000°)
2.95801246655051e+007	(-8.03307017414910e+001dB,7.43784991667943e+000°)
2.96483138952331e+007	(-8.03303669665022e+001dB,7.42093455369135e+000°)
2.97166603173699e+007	(-8.03300337040365e+001dB,7.40405679609979e+000°)
2.97851642942815e+007	(-8.03297019473705e+001dB,7.38721656629734e+000°)
2.98538261891692e+007	(-8.03293716898190e+001dB,7.37041378652583e+000°)
2.99226463660714e+007	(-8.03290429247200e+001dB,7.35364837939037e+000°)
