Freq.	V(vd)
1.06414301822391e+008	(-2.88101472461555e+001dB,-8.78334380299726e+001°)
1.06659612122986e+008	(-2.88301209266471e+001dB,-8.78380158619772e+001°)
1.06905487922225e+008	(-2.88500947274816e+001dB,-8.78425822697887e+001°)
1.07151930523720e+008	(-2.88700686481057e+001dB,-8.78471372773363e+001°)
1.07398941234084e+008	(-2.88900426879684e+001dB,-8.78516809085207e+001°)
1.07646521362943e+008	(-2.89100168465213e+001dB,-8.78562131871760e+001°)
1.07894672222942e+008	(-2.89299911232185e+001dB,-8.78607341370611e+001°)
1.08143395129753e+008	(-2.89499655175165e+001dB,-8.78652437818973e+001°)
1.08392691402079e+008	(-2.89699400288745e+001dB,-8.78697421453358e+001°)
1.08642562361665e+008	(-2.89899146567538e+001dB,-8.78742292509723e+001°)
1.08893009333302e+008	(-2.90098894006185e+001dB,-8.78787051223423e+001°)
1.09144033644834e+008	(-2.90298642599348e+001dB,-8.78831697829399e+001°)
1.09395636627168e+008	(-2.90498392341719e+001dB,-8.78876232561677e+001°)
1.09647819614277e+008	(-2.90698143228007e+001dB,-8.78920655654058e+001°)
1.09900583943211e+008	(-2.90897895252949e+001dB,-8.78964967339572e+001°)
1.10153930954100e+008	(-2.91097648411307e+001dB,-8.79009167850798e+001°)
1.10407861990166e+008	(-2.91297402697865e+001dB,-8.79053257419597e+001°)
1.10662378397725e+008	(-2.91497158107430e+001dB,-8.79097236277251e+001°)
1.10917481526198e+008	(-2.91696914634834e+001dB,-8.79141104654783e+001°)
1.11173172728117e+008	(-2.91896672274934e+001dB,-8.79184862782187e+001°)
1.11429453359131e+008	(-2.92096431022607e+001dB,-8.79228510889160e+001°)
1.11686324778014e+008	(-2.92296190872755e+001dB,-8.79272049204876e+001°)
1.11943788346673e+008	(-2.92495951820304e+001dB,-8.79315477957807e+001°)
1.12201845430154e+008	(-2.92695713860202e+001dB,-8.79358797375912e+001°)
1.12460497396650e+008	(-2.92895476987420e+001dB,-8.79402007686586e+001°)
1.12719745617508e+008	(-2.93095241196953e+001dB,-8.79445109116583e+001°)
1.12979591467237e+008	(-2.93295006483818e+001dB,-8.79488101892326e+001°)
1.13240036323513e+008	(-2.93494772843054e+001dB,-8.79530986239330e+001°)
1.13501081567188e+008	(-2.93694540269724e+001dB,-8.79573762382877e+001°)
1.13762728582300e+008	(-2.93894308758913e+001dB,-8.79616430547525e+001°)
1.14024978756074e+008	(-2.94094078305727e+001dB,-8.79658990957292e+001°)
1.14287833478934e+008	(-2.94293848905296e+001dB,-8.79701443835613e+001°)
1.14551294144510e+008	(-2.94493620552772e+001dB,-8.79743789405434e+001°)
1.14815362149645e+008	(-2.94693393243329e+001dB,-8.79786027889211e+001°)
1.15080038894400e+008	(-2.94893166972161e+001dB,-8.79828159508650e+001°)
1.15345325782065e+008	(-2.95092941734487e+001dB,-8.79870184485021e+001°)
1.15611224219166e+008	(-2.95292717525546e+001dB,-8.79912103039026e+001°)
1.15877735615469e+008	(-2.95492494340599e+001dB,-8.79953915390846e+001°)
1.16144861383990e+008	(-2.95692272174929e+001dB,-8.79995621760101e+001°)
1.16412602941005e+008	(-2.95892051023838e+001dB,-8.80037222365898e+001°)
1.16680961706052e+008	(-2.96091830882654e+001dB,-8.80078717426657e+001°)
1.16949939101943e+008	(-2.96291611746722e+001dB,-8.80120107160378e+001°)
1.17219536554769e+008	(-2.96491393611410e+001dB,-8.80161391784466e+001°)
1.17489755493908e+008	(-2.96691176472107e+001dB,-8.80202571515999e+001°)
1.17760597352036e+008	(-2.96890960324223e+001dB,-8.80243646571036e+001°)
1.18032063565128e+008	(-2.97090745163190e+001dB,-8.80284617165486e+001°)
1.18304155572472e+008	(-2.97290530984458e+001dB,-8.80325483514591e+001°)
1.18576874816671e+008	(-2.97490317783499e+001dB,-8.80366245833144e+001°)
1.18850222743657e+008	(-2.97690105555807e+001dB,-8.80406904335282e+001°)
1.19124200802692e+008	(-2.97889894296895e+001dB,-8.80447459234653e+001°)
1.19398810446382e+008	(-2.98089684002297e+001dB,-8.80487910744341e+001°)
1.19674053130679e+008	(-2.98289474667567e+001dB,-8.80528259076992e+001°)
1.19949930314892e+008	(-2.98489266288279e+001dB,-8.80568504444565e+001°)
1.20226443461696e+008	(-2.98689058860028e+001dB,-8.80608647058504e+001°)
1.20503594037134e+008	(-2.98888852378428e+001dB,-8.80648687129991e+001°)
1.20781383510632e+008	(-2.99088646839114e+001dB,-8.80688624869322e+001°)
1.21059813355002e+008	(-2.99288442237741e+001dB,-8.80728460486412e+001°)
1.21338885046452e+008	(-2.99488238569981e+001dB,-8.80768194190631e+001°)
1.21618600064591e+008	(-2.99688035831530e+001dB,-8.80807826190890e+001°)
1.21898959892440e+008	(-2.99887834018100e+001dB,-8.80847356695561e+001°)
1.22179966016441e+008	(-3.00087633125425e+001dB,-8.80886785912396e+001°)
1.22461619926458e+008	(-3.00287433149256e+001dB,-8.80926114048656e+001°)
1.22743923115794e+008	(-3.00487234085366e+001dB,-8.80965341311115e+001°)
1.23026877081191e+008	(-3.00687035929545e+001dB,-8.81004467905937e+001°)
1.23310483322844e+008	(-3.00886838677602e+001dB,-8.81043494038967e+001°)
1.23594743344404e+008	(-3.01086642325368e+001dB,-8.81082419915326e+001°)
1.23879658652990e+008	(-3.01286446868691e+001dB,-8.81121245739574e+001°)
1.24165230759194e+008	(-3.01486252303436e+001dB,-8.81159971716088e+001°)
1.24451461177091e+008	(-3.01686058625490e+001dB,-8.81198598048363e+001°)
1.24738351424247e+008	(-3.01885865830757e+001dB,-8.81237124939629e+001°)
1.25025903021724e+008	(-3.02085673915161e+001dB,-8.81275552592250e+001°)
1.25314117494094e+008	(-3.02285482874642e+001dB,-8.81313881208530e+001°)
1.25602996369440e+008	(-3.02485292705161e+001dB,-8.81352110990033e+001°)
1.25892541179369e+008	(-3.02685103402696e+001dB,-8.81390242137666e+001°)
1.26182753459019e+008	(-3.02884914963244e+001dB,-8.81428274852123e+001°)
1.26473634747067e+008	(-3.03084727382819e+001dB,-8.81466209333410e+001°)
1.26765186585736e+008	(-3.03284540657455e+001dB,-8.81504045781004e+001°)
1.27057410520806e+008	(-3.03484354783203e+001dB,-8.81541784394020e+001°)
1.27350308101618e+008	(-3.03684169756131e+001dB,-8.81579425370814e+001°)
1.27643880881086e+008	(-3.03883985572327e+001dB,-8.81616968909540e+001°)
1.27938130415704e+008	(-3.04083802227895e+001dB,-8.81654415207682e+001°)
1.28233058265553e+008	(-3.04283619718957e+001dB,-8.81691764462171e+001°)
1.28528665994312e+008	(-3.04483438041653e+001dB,-8.81729016869512e+001°)
1.28824955169264e+008	(-3.04683257192141e+001dB,-8.81766172625703e+001°)
1.29121927361304e+008	(-3.04883077166596e+001dB,-8.81803231926242e+001°)
1.29419584144949e+008	(-3.05082897961209e+001dB,-8.81840194966088e+001°)
1.29717927098346e+008	(-3.05282719572192e+001dB,-8.81877061939706e+001°)
1.30016957803279e+008	(-3.05482541995769e+001dB,-8.81913833041225e+001°)
1.30316677845180e+008	(-3.05682365228186e+001dB,-8.81950508463932e+001°)
1.30617088813134e+008	(-3.05882189265704e+001dB,-8.81987088400942e+001°)
1.30918192299891e+008	(-3.06082014104599e+001dB,-8.82023573044732e+001°)
1.31219989901870e+008	(-3.06281839741169e+001dB,-8.82059962587181e+001°)
1.31522483219174e+008	(-3.06481666171723e+001dB,-8.82096257220003e+001°)
1.31825673855590e+008	(-3.06681493392591e+001dB,-8.82132457134051e+001°)
1.32129563418607e+008	(-3.06881321400118e+001dB,-8.82168562519903e+001°)
1.32434153519416e+008	(-3.07081150190665e+001dB,-8.82204573567589e+001°)
1.32739445772923e+008	(-3.07280979760611e+001dB,-8.82240490466603e+001°)
1.33045441797758e+008	(-3.07480810106351e+001dB,-8.82276313406052e+001°)
1.33352143216281e+008	(-3.07680641224295e+001dB,-8.82312042574470e+001°)
1.33659551654593e+008	(-3.07880473110872e+001dB,-8.82347678159900e+001°)
1.33967668742542e+008	(-3.08080305762524e+001dB,-8.82383220349933e+001°)
1.34276496113735e+008	(-3.08280139175712e+001dB,-8.82418669331713e+001°)
1.34586035405543e+008	(-3.08479973346911e+001dB,-8.82454025291785e+001°)
1.34896288259114e+008	(-3.08679808272613e+001dB,-8.82489288416291e+001°)
1.35207256319376e+008	(-3.08879643949326e+001dB,-8.82524458890933e+001°)
1.35518941235052e+008	(-3.09079480373574e+001dB,-8.82559536900904e+001°)
1.35831344658663e+008	(-3.09279317541895e+001dB,-8.82594522630737e+001°)
1.36144468246543e+008	(-3.09479155450846e+001dB,-8.82629416264723e+001°)
1.36458313658840e+008	(-3.09678994096996e+001dB,-8.82664217986578e+001°)
1.36772882559532e+008	(-3.09878833476933e+001dB,-8.82698927979556e+001°)
1.37088176616433e+008	(-3.10078673587257e+001dB,-8.82733546426418e+001°)
1.37404197501199e+008	(-3.10278514424585e+001dB,-8.82768073509468e+001°)
1.37720946889342e+008	(-3.10478355985551e+001dB,-8.82802509410524e+001°)
1.38038426460236e+008	(-3.10678198266803e+001dB,-8.82836854310845e+001°)
1.38356637897125e+008	(-3.10878041265002e+001dB,-8.82871108391354e+001°)
1.38675582887136e+008	(-3.11077884976828e+001dB,-8.82905271832497e+001°)
1.38995263121282e+008	(-3.11277729398973e+001dB,-8.82939344814062e+001°)
1.39315680294477e+008	(-3.11477574528146e+001dB,-8.82973327515619e+001°)
1.39636836105540e+008	(-3.11677420361070e+001dB,-8.83007220116090e+001°)
1.39958732257208e+008	(-3.11877266894482e+001dB,-8.83041022794038e+001°)
1.40281370456142e+008	(-3.12077114125136e+001dB,-8.83074735727456e+001°)
1.40604752412937e+008	(-3.12276962049799e+001dB,-8.83108359093878e+001°)
1.40928879842133e+008	(-3.12476810665253e+001dB,-8.83141893070491e+001°)
1.41253754462221e+008	(-3.12676659968295e+001dB,-8.83175337833849e+001°)
1.41579377995654e+008	(-3.12876509955735e+001dB,-8.83208693560236e+001°)
1.41905752168855e+008	(-3.13076360624401e+001dB,-8.83241960425276e+001°)
1.42232878712227e+008	(-3.13276211971130e+001dB,-8.83275138604256e+001°)
1.42560759360164e+008	(-3.13476063992780e+001dB,-8.83308228271884e+001°)
1.42889395851055e+008	(-3.13675916686216e+001dB,-8.83341229602570e+001°)
1.43218789927299e+008	(-3.13875770048323e+001dB,-8.83374142770222e+001°)
1.43548943335310e+008	(-3.14075624075998e+001dB,-8.83406967948069e+001°)
1.43879857825529e+008	(-3.14275478766151e+001dB,-8.83439705309234e+001°)
1.44211535152431e+008	(-3.14475334115707e+001dB,-8.83472355026027e+001°)
1.44543977074537e+008	(-3.14675190121606e+001dB,-8.83504917270723e+001°)
1.44877185354420e+008	(-3.14875046780799e+001dB,-8.83537392214655e+001°)
1.45211161758718e+008	(-3.15074904090254e+001dB,-8.83569780029059e+001°)
1.45545908058141e+008	(-3.15274762046950e+001dB,-8.83602080884584e+001°)
1.45881426027479e+008	(-3.15474620647883e+001dB,-8.83634294951367e+001°)
1.46217717445615e+008	(-3.15674479890058e+001dB,-8.83666422399177e+001°)
1.46554784095535e+008	(-3.15874339770498e+001dB,-8.83698463397484e+001°)
1.46892627764330e+008	(-3.16074200286237e+001dB,-8.83730418114911e+001°)
1.47231250243215e+008	(-3.16274061434322e+001dB,-8.83762286720034e+001°)
1.47570653327533e+008	(-3.16473923211816e+001dB,-8.83794069380689e+001°)
1.47910838816764e+008	(-3.16673785615793e+001dB,-8.83825766264464e+001°)
1.48251808514538e+008	(-3.16873648643340e+001dB,-8.83857377538323e+001°)
1.48593564228643e+008	(-3.17073512291559e+001dB,-8.83888903368914e+001°)
1.48936107771034e+008	(-3.17273376557564e+001dB,-8.83920343922473e+001°)
1.49279440957842e+008	(-3.17473241438482e+001dB,-8.83951699364623e+001°)
1.49623565609386e+008	(-3.17673106931452e+001dB,-8.83982969860683e+001°)
1.49968483550179e+008	(-3.17872973033630e+001dB,-8.84014155575432e+001°)
1.50314196608944e+008	(-3.18072839742179e+001dB,-8.84045256673318e+001°)
1.50660706618616e+008	(-3.18272707054280e+001dB,-8.84076273318257e+001°)
1.51008015416357e+008	(-3.18472574967123e+001dB,-8.84107205673706e+001°)
1.51356124843562e+008	(-3.18672443477913e+001dB,-8.84138053902831e+001°)
1.51705036745875e+008	(-3.18872312583866e+001dB,-8.84168818168178e+001°)
1.52054752973191e+008	(-3.19072182282213e+001dB,-8.84199498631943e+001°)
1.52405275379670e+008	(-3.19272052570194e+001dB,-8.84230095455874e+001°)
1.52756605823748e+008	(-3.19471923445065e+001dB,-8.84260608801277e+001°)
1.53108746168144e+008	(-3.19671794904092e+001dB,-8.84291038828984e+001°)
1.53461698279870e+008	(-3.19871666944554e+001dB,-8.84321385699556e+001°)
1.53815464030244e+008	(-3.20071539563743e+001dB,-8.84351649572890e+001°)
1.54170045294896e+008	(-3.20271412758962e+001dB,-8.84381830608585e+001°)
1.54525443953782e+008	(-3.20471286527528e+001dB,-8.84411928965746e+001°)
1.54881661891188e+008	(-3.20671160866767e+001dB,-8.84441944803091e+001°)
1.55238700995748e+008	(-3.20871035774021e+001dB,-8.84471878278949e+001°)
1.55596563160447e+008	(-3.21070911246640e+001dB,-8.84501729551036e+001°)
1.55955250282635e+008	(-3.21270787281990e+001dB,-8.84531498776885e+001°)
1.56314764264035e+008	(-3.21470663877445e+001dB,-8.84561186113424e+001°)
1.56675107010754e+008	(-3.21670541030393e+001dB,-8.84590791717271e+001°)
1.57036280433294e+008	(-3.21870418738234e+001dB,-8.84620315744449e+001°)
1.57398286446561e+008	(-3.22070296998380e+001dB,-8.84649758350708e+001°)
1.57761126969874e+008	(-3.22270175808252e+001dB,-8.84679119691278e+001°)
1.58124803926977e+008	(-3.22470055165285e+001dB,-8.84708399921119e+001°)
1.58489319246050e+008	(-3.22669935066926e+001dB,-8.84737599194517e+001°)
1.58854674859716e+008	(-3.22869815510631e+001dB,-8.84766717665595e+001°)
1.59220872705055e+008	(-3.23069696493870e+001dB,-8.84795755487840e+001°)
1.59587914723611e+008	(-3.23269578014122e+001dB,-8.84824712814451e+001°)
1.59955802861405e+008	(-3.23469460068881e+001dB,-8.84853589798128e+001°)
1.60324539068942e+008	(-3.23669342655649e+001dB,-8.84882386591230e+001°)
1.60694125301225e+008	(-3.23869225771939e+001dB,-8.84911103345650e+001°)
1.61064563517765e+008	(-3.24069109415278e+001dB,-8.84939740212760e+001°)
1.61435855682586e+008	(-3.24268993583202e+001dB,-8.84968297343756e+001°)
1.61808003764244e+008	(-3.24468878273259e+001dB,-8.84996774889195e+001°)
1.62181009735830e+008	(-3.24668763483007e+001dB,-8.85025172999338e+001°)
1.62554875574985e+008	(-3.24868649210016e+001dB,-8.85053491824004e+001°)
1.62929603263909e+008	(-3.25068535451867e+001dB,-8.85081731512472e+001°)
1.63305194789370e+008	(-3.25268422206151e+001dB,-8.85109892213897e+001°)
1.63681652142717e+008	(-3.25468309470470e+001dB,-8.85137974076714e+001°)
1.64058977319890e+008	(-3.25668197242439e+001dB,-8.85165977249087e+001°)
1.64437172321429e+008	(-3.25868085519680e+001dB,-8.85193901878749e+001°)
1.64816239152487e+008	(-3.26067974299827e+001dB,-8.85221748113131e+001°)
1.65196179822837e+008	(-3.26267863580527e+001dB,-8.85249516099027e+001°)
1.65576996346888e+008	(-3.26467753359435e+001dB,-8.85277205983032e+001°)
1.65958690743692e+008	(-3.26667643634217e+001dB,-8.85304817911139e+001°)
1.66341265036952e+008	(-3.26867534402550e+001dB,-8.85332352029087e+001°)
1.66724721255041e+008	(-3.27067425662120e+001dB,-8.85359808482266e+001°)
1.67109061431006e+008	(-3.27267317410627e+001dB,-8.85387187415330e+001°)
1.67494287602579e+008	(-3.27467209645776e+001dB,-8.85414488972987e+001°)
1.67880401812191e+008	(-3.27667102365288e+001dB,-8.85441713299155e+001°)
1.68267406106981e+008	(-3.27866995566889e+001dB,-8.85468860537453e+001°)
1.68655302538808e+008	(-3.28066889248320e+001dB,-8.85495930831257e+001°)
1.69044093164261e+008	(-3.28266783407327e+001dB,-8.85522924323351e+001°)
1.69433780044667e+008	(-3.28466678041671e+001dB,-8.85549841156164e+001°)
1.69824365246108e+008	(-3.28666573149120e+001dB,-8.85576681471836e+001°)
1.70215850839429e+008	(-3.28866468727454e+001dB,-8.85603445411867e+001°)
1.70608238900246e+008	(-3.29066364774460e+001dB,-8.85630133117589e+001°)
1.71001531508962e+008	(-3.29266261287938e+001dB,-8.85656744729881e+001°)
1.71395730750776e+008	(-3.29466158265696e+001dB,-8.85683280389195e+001°)
1.71790838715692e+008	(-3.29666055705553e+001dB,-8.85709740235475e+001°)
1.72186857498534e+008	(-3.29865953605337e+001dB,-8.85736124408428e+001°)
1.72583789198953e+008	(-3.30065851962886e+001dB,-8.85762433047346e+001°)
1.72981635921443e+008	(-3.30265750776047e+001dB,-8.85788666290964e+001°)
1.73380399775346e+008	(-3.30465650042678e+001dB,-8.85814824277907e+001°)
1.73780082874870e+008	(-3.30665549760646e+001dB,-8.85840907146163e+001°)
1.74180687339093e+008	(-3.30865449927827e+001dB,-8.85866915033380e+001°)
1.74582215291982e+008	(-3.31065350542106e+001dB,-8.85892848076841e+001°)
1.74984668862397e+008	(-3.31265251601380e+001dB,-8.85918706413526e+001°)
1.75388050184108e+008	(-3.31465153103553e+001dB,-8.85944490179793e+001°)
1.75792361395801e+008	(-3.31665055046538e+001dB,-8.85970199511880e+001°)
1.76197604641094e+008	(-3.31864957428261e+001dB,-8.85995834545383e+001°)
1.76603782068547e+008	(-3.32064860246652e+001dB,-8.86021395415725e+001°)
1.77010895831673e+008	(-3.32264763499654e+001dB,-8.86046882257754e+001°)
1.77418948088947e+008	(-3.32464667185219e+001dB,-8.86072295206064e+001°)
1.77827941003823e+008	(-3.32664571301306e+001dB,-8.86097634394827e+001°)
1.78237876744739e+008	(-3.32864475845885e+001dB,-8.86122899957765e+001°)
1.78648757485135e+008	(-3.33064380816934e+001dB,-8.86148092028302e+001°)
1.79060585403459e+008	(-3.33264286212441e+001dB,-8.86173210739421e+001°)
1.79473362683183e+008	(-3.33464192030402e+001dB,-8.86198256223782e+001°)
1.79887091512808e+008	(-3.33664098268823e+001dB,-8.86223228613557e+001°)
1.80301774085886e+008	(-3.33864004925717e+001dB,-8.86248128040573e+001°)
1.80717412601022e+008	(-3.34063911999108e+001dB,-8.86272954636404e+001°)
1.81134009261889e+008	(-3.34263819487029e+001dB,-8.86297708532004e+001°)
1.81551566277243e+008	(-3.34463727387518e+001dB,-8.86322389858136e+001°)
1.81970085860927e+008	(-3.34663635698627e+001dB,-8.86346998745121e+001°)
1.82389570231892e+008	(-3.34863544418412e+001dB,-8.86371535322900e+001°)
1.82810021614203e+008	(-3.35063453544942e+001dB,-8.86395999720980e+001°)
1.83231442237049e+008	(-3.35263363076290e+001dB,-8.86420392068632e+001°)
1.83653834334763e+008	(-3.35463273010541e+001dB,-8.86444712494564e+001°)
1.84077200146824e+008	(-3.35663183345788e+001dB,-8.86468961127202e+001°)
1.84501541917875e+008	(-3.35863094080131e+001dB,-8.86493138094689e+001°)
1.84926861897735e+008	(-3.36063005211680e+001dB,-8.86517243524618e+001°)
1.85353162341409e+008	(-3.36262916738552e+001dB,-8.86541277544283e+001°)
1.85780445509097e+008	(-3.36462828658874e+001dB,-8.86565240280652e+001°)
1.86208713666214e+008	(-3.36662740970779e+001dB,-8.86589131860182e+001°)
1.86637969083394e+008	(-3.36862653672412e+001dB,-8.86612952409149e+001°)
1.87068214036507e+008	(-3.37062566761921e+001dB,-8.86636702053301e+001°)
1.87499450806668e+008	(-3.37262480237468e+001dB,-8.86660380917992e+001°)
1.87931681680253e+008	(-3.37462394097218e+001dB,-8.86683989128434e+001°)
1.88364908948906e+008	(-3.37662308339348e+001dB,-8.86707526809186e+001°)
1.88799134909555e+008	(-3.37862222962042e+001dB,-8.86730994084562e+001°)
1.89234361864423e+008	(-3.38062137963490e+001dB,-8.86754391078582e+001°)
1.89670592121040e+008	(-3.38262053341892e+001dB,-8.86777717914760e+001°)
1.90107827992255e+008	(-3.38461969095456e+001dB,-8.86800974716295e+001°)
1.90546071796250e+008	(-3.38661885222397e+001dB,-8.86824161606075e+001°)
1.90985325856549e+008	(-3.38861801720939e+001dB,-8.86847278706472e+001°)
1.91425592502034e+008	(-3.39061718589313e+001dB,-8.86870326139683e+001°)
1.91866874066954e+008	(-3.39261635825758e+001dB,-8.86893304027422e+001°)
1.92309172890940e+008	(-3.39461553428521e+001dB,-8.86916212491003e+001°)
1.92752491319018e+008	(-3.39661471395857e+001dB,-8.86939051651499e+001°)
1.93196831701617e+008	(-3.39861389726028e+001dB,-8.86961821629535e+001°)
1.93642196394585e+008	(-3.40061308417304e+001dB,-8.86984522545352e+001°)
1.94088587759202e+008	(-3.40261227467963e+001dB,-8.87007154518852e+001°)
1.94536008162190e+008	(-3.40461146876289e+001dB,-8.87029717669689e+001°)
1.94984459975728e+008	(-3.40661066640576e+001dB,-8.87052212116955e+001°)
1.95433945577463e+008	(-3.40860986759124e+001dB,-8.87074637979475e+001°)
1.95884467350522e+008	(-3.41060907230242e+001dB,-8.87096995375804e+001°)
1.96336027683528e+008	(-3.41260828052243e+001dB,-8.87119284423978e+001°)
1.96788628970607e+008	(-3.41460749223452e+001dB,-8.87141505241723e+001°)
1.97242273611408e+008	(-3.41660670742198e+001dB,-8.87163657946535e+001°)
1.97696964011108e+008	(-3.41860592606818e+001dB,-8.87185742655324e+001°)
1.98152702580432e+008	(-3.42060514815658e+001dB,-8.87207759484829e+001°)
1.98609491735659e+008	(-3.42260437367069e+001dB,-8.87229708551367e+001°)
1.99067333898640e+008	(-3.42460360259411e+001dB,-8.87251589970887e+001°)
1.99526231496810e+008	(-3.42660283491051e+001dB,-8.87273403858947e+001°)
1.99986186963196e+008	(-3.42860207060362e+001dB,-8.87295150330874e+001°)
2.00447202736437e+008	(-3.43060130965725e+001dB,-8.87316829501511e+001°)
2.00909281260794e+008	(-3.43260055205527e+001dB,-8.87338441485425e+001°)
2.01372424986160e+008	(-3.43459979778165e+001dB,-8.87359986396785e+001°)
2.01836636368077e+008	(-3.43659904682039e+001dB,-8.87381464349465e+001°)
2.02301917867748e+008	(-3.43859829915560e+001dB,-8.87402875456899e+001°)
2.02768271952049e+008	(-3.44059755477144e+001dB,-8.87424219832236e+001°)
2.03235701093542e+008	(-3.44259681365212e+001dB,-8.87445497588215e+001°)
2.03704207770492e+008	(-3.44459607578196e+001dB,-8.87466708837375e+001°)
2.04173794466873e+008	(-3.44659534114532e+001dB,-8.87487853691630e+001°)
2.04644463672387e+008	(-3.44859460972663e+001dB,-8.87508932262871e+001°)
2.05116217882476e+008	(-3.45059388151041e+001dB,-8.87529944662376e+001°)
2.05589059598333e+008	(-3.45259315648122e+001dB,-8.87550891001236e+001°)
2.06062991326919e+008	(-3.45459243462371e+001dB,-8.87571771390106e+001°)
2.06538015580972e+008	(-3.45659171592257e+001dB,-8.87592585939316e+001°)
2.07014134879023e+008	(-3.45859100036259e+001dB,-8.87613334758844e+001°)
2.07491351745409e+008	(-3.46059028792860e+001dB,-8.87634017958349e+001°)
2.07969668710288e+008	(-3.46258957860552e+001dB,-8.87654635647170e+001°)
2.08449088309647e+008	(-3.46458887237831e+001dB,-8.87675187934261e+001°)
2.08929613085322e+008	(-3.46658816923201e+001dB,-8.87695674928122e+001°)
2.09411245585007e+008	(-3.46858746915172e+001dB,-8.87716096737164e+001°)
2.09893988362270e+008	(-3.47058677212261e+001dB,-8.87736453469258e+001°)
2.10377843976565e+008	(-3.47258607812992e+001dB,-8.87756745231902e+001°)
2.10862814993246e+008	(-3.47458538715893e+001dB,-8.87776972132472e+001°)
2.11348903983581e+008	(-3.47658469919502e+001dB,-8.87797134277741e+001°)
2.11836113524767e+008	(-3.47858401422361e+001dB,-8.87817231774342e+001°)
2.12324446199938e+008	(-3.48058333223017e+001dB,-8.87837264728505e+001°)
2.12813904598187e+008	(-3.48258265320027e+001dB,-8.87857233246042e+001°)
2.13304491314574e+008	(-3.48458197711951e+001dB,-8.87877137432562e+001°)
2.13796208950139e+008	(-3.48658130397358e+001dB,-8.87896977393191e+001°)
2.14289060111921e+008	(-3.48858063374821e+001dB,-8.87916753232813e+001°)
2.14783047412969e+008	(-3.49057996642920e+001dB,-8.87936465055958e+001°)
2.15278173472352e+008	(-3.49257930200240e+001dB,-8.87956112966802e+001°)
2.15774440915181e+008	(-3.49457864045375e+001dB,-8.87975697069247e+001°)
2.16271852372617e+008	(-3.49657798176923e+001dB,-8.87995217466730e+001°)
2.16770410481884e+008	(-3.49857732593488e+001dB,-8.88014674262471e+001°)
2.17270117886289e+008	(-3.50057667293680e+001dB,-8.88034067559282e+001°)
2.17770977235230e+008	(-3.50257602276116e+001dB,-8.88053397459737e+001°)
2.18272991184214e+008	(-3.50457537539418e+001dB,-8.88072664065877e+001°)
2.18776162394869e+008	(-3.50657473082215e+001dB,-8.88091867479697e+001°)
2.19280493534958e+008	(-3.50857408903141e+001dB,-8.88111007802597e+001°)
2.19785987278396e+008	(-3.51057345000835e+001dB,-8.88130085135824e+001°)
2.20292646305259e+008	(-3.51257281373945e+001dB,-8.88149099580155e+001°)
2.20800473301803e+008	(-3.51457218021122e+001dB,-8.88168051236128e+001°)
2.21309470960476e+008	(-3.51657154941023e+001dB,-8.88186940203960e+001°)
2.21819641979934e+008	(-3.51857092132312e+001dB,-8.88205766583454e+001°)
2.22330989065052e+008	(-3.52057029593658e+001dB,-8.88224530474121e+001°)
2.22843514926942e+008	(-3.52256967323735e+001dB,-8.88243231975227e+001°)
2.23357222282965e+008	(-3.52456905321226e+001dB,-8.88261871185506e+001°)
2.23872113856745e+008	(-3.52656843584815e+001dB,-8.88280448203682e+001°)
2.24388192378188e+008	(-3.52856782113195e+001dB,-8.88298963127772e+001°)
2.24905460583489e+008	(-3.53056720905062e+001dB,-8.88317416055771e+001°)
2.25423921215154e+008	(-3.53256659959121e+001dB,-8.88335807085202e+001°)
2.25943577022008e+008	(-3.53456599274079e+001dB,-8.88354136313256e+001°)
2.26464430759216e+008	(-3.53656538848651e+001dB,-8.88372403836888e+001°)
2.26986485188292e+008	(-3.53856478681556e+001dB,-8.88390609752619e+001°)
2.27509743077117e+008	(-3.54056418771520e+001dB,-8.88408754156740e+001°)
2.28034207199951e+008	(-3.54256359117273e+001dB,-8.88426837145205e+001°)
2.28559880337452e+008	(-3.54456299717550e+001dB,-8.88444858813592e+001°)
2.29086765276686e+008	(-3.54656240571094e+001dB,-8.88462819257109e+001°)
2.29614864811145e+008	(-3.54856181676651e+001dB,-8.88480718570794e+001°)
2.30144181740760e+008	(-3.55056123032972e+001dB,-8.88498556849300e+001°)
2.30674718871915e+008	(-3.55256064638816e+001dB,-8.88516334186877e+001°)
2.31206479017468e+008	(-3.55456006492944e+001dB,-8.88534050677553e+001°)
2.31739464996756e+008	(-3.55655948594125e+001dB,-8.88551706414964e+001°)
2.32273679635619e+008	(-3.55855890941132e+001dB,-8.88569301492508e+001°)
2.32809125766408e+008	(-3.56055833532742e+001dB,-8.88586836003201e+001°)
2.33345806228008e+008	(-3.56255776367741e+001dB,-8.88604310039721e+001°)
2.33883723865843e+008	(-3.56455719444915e+001dB,-8.88621723694522e+001°)
2.34422881531899e+008	(-3.56655662763060e+001dB,-8.88639077059625e+001°)
2.34963282084737e+008	(-3.56855606320973e+001dB,-8.88656370226792e+001°)
2.35504928389507e+008	(-3.57055550117458e+001dB,-8.88673603287529e+001°)
2.36047823317964e+008	(-3.57255494151326e+001dB,-8.88690776332858e+001°)
2.36591969748482e+008	(-3.57455438421389e+001dB,-8.88707889453664e+001°)
2.37137370566071e+008	(-3.57655382926467e+001dB,-8.88724942740396e+001°)
